gene_name,baseMean,log2FoldChange,lfcSE,padj,n_cells_trt,n_cells_ctrl,drug,concentration,Cell_Name_Vevo,plate
PSMB7,414.3663024902344,-0.03693442419171333,0.11023452132940292,0.8868348598480225,4266,13066,Ranolazine,0.05000000074505806,SW480,10
PSMB8,22.847003936767578,-0.3463073968887329,0.3011915683746338,0.523892343044281,4266,13066,Ranolazine,0.05000000074505806,SW480,10
PSMB10,28.519533157348633,-0.048243653029203415,0.27814990282058716,0.9433345794677734,4266,13066,Ranolazine,0.05000000074505806,SW480,10
PSMB9,25.17567253112793,1.074540138244629,0.301736980676651,0.006521438714116812,4266,13066,Ranolazine,0.05000000074505806,SW480,10
PSMB5,140.28472900390625,-0.27491480112075806,0.18091122806072235,0.2925429344177246,4045,13066,Sunitinib,0.05000000074505806,SW480,10
PSMB6,182.17071533203125,-0.056668564677238464,0.137444406747818,0.8193134069442749,4045,13066,Sunitinib,0.05000000074505806,SW480,10
PSMB8,25.679767608642578,0.39324507117271423,0.31886348128318787,0.4129190444946289,4045,13066,Sunitinib,0.05000000074505806,SW480,10
PSMB10,34.19322967529297,0.7708892822265625,0.4449624717235565,0.21865926682949066,4045,13066,Sunitinib,0.05000000074505806,SW480,10
PSMB7,406.1890869140625,0.12363128364086151,0.0891960933804512,0.3576214909553528,3262,13066,Talc,0.05000000074505806,SW480,10
PSMB8,18.169281005859375,-0.6239252686500549,0.3632291555404663,0.23306415975093842,3262,13066,Talc,0.05000000074505806,SW480,10
PSMB9,17.81805419921875,0.2026938647031784,0.33089199662208557,0.7237927913665771,3262,13066,Talc,0.05000000074505806,SW480,10
PSMB5,171.85450744628906,-0.17345654964447021,0.10855062305927277,0.2610180079936981,4710,13066,Tazarotene,0.05000000074505806,SW480,10
PSMB6,201.1502227783203,-0.05172417685389519,0.10195429623126984,0.7656564712524414,4710,13066,Tazarotene,0.05000000074505806,SW480,10
PSMB10,24.1666202545166,-1.0220295190811157,0.3066641688346863,0.007089278660714626,4710,13066,Tazarotene,0.05000000074505806,SW480,10
PSMB7,593.6685791015625,0.054943133145570755,0.0739106610417366,0.6388304233551025,7603,13066,Tirabrutinib (hydrochloride),0.05000000074505806,SW480,10
PSMB6,241.1531982421875,-0.10347359627485275,0.09560038149356842,0.4695888161659241,7603,13066,Tirabrutinib (hydrochloride),0.05000000074505806,SW480,10
PSMB8,31.57775115966797,-0.03925430774688721,0.253307968378067,0.9300898909568787,7603,13066,Tirabrutinib (hydrochloride),0.05000000074505806,SW480,10
PSMB10,29.943267822265625,-0.5674877166748047,0.27191993594169617,0.11500345170497894,7603,13066,Tirabrutinib (hydrochloride),0.05000000074505806,SW480,10
PSMB7,456.2912292480469,-0.3105420470237732,0.1000136286020279,0.007667132653295994,4445,13066,Trametinib,0.05000000074505806,SW480,10
PSMB9,24.732891082763672,0.599190890789032,0.2830873727798462,0.08688914030790329,4445,13066,Trametinib,0.05000000074505806,SW480,10
PSMB5,216.87841796875,-0.21954095363616943,0.09813232719898224,0.11576057225465775,6759,13066,Uridine,0.05000000074505806,SW480,10
PSMB6,221.20643615722656,-0.4365655779838562,0.11823038756847382,0.0030712028965353966,6759,13066,Uridine,0.05000000074505806,SW480,10
PSMB10,36.745155334472656,0.44714874029159546,0.22470340132713318,0.17380060255527496,6759,13066,Uridine,0.05000000074505806,SW480,10
PSMB5,128.2807159423828,-0.05063583329319954,0.158222034573555,0.8761587142944336,2572,13066,Valdecoxib,0.05000000074505806,SW480,10
PSMB6,163.4408416748047,0.2608945369720459,0.11421707272529602,0.10818745940923691,2572,13066,Valdecoxib,0.05000000074505806,SW480,10
PSMB7,431.9532165527344,0.09176667779684067,0.0842633843421936,0.48813092708587646,4252,13066,Vandetanib,0.05000000074505806,SW480,10
PSMB9,23.993362426757812,0.7169073820114136,0.3270821273326874,0.10836499184370041,4252,13066,Vandetanib,0.05000000074505806,SW480,10
PSMB5,168.05621337890625,0.10389595478773117,0.11088810861110687,0.6072145700454712,3520,13066,Vismodegib,0.05000000074505806,SW480,10
PSMB6,187.1199188232422,-0.03793314844369888,0.11903179436922073,0.8838398456573486,3520,13066,Vismodegib,0.05000000074505806,SW480,10
PSMB10,27.359567642211914,-0.04139690473675728,0.26658013463020325,0.9491684436798096,3520,13066,Vismodegib,0.05000000074505806,SW480,10
PSMB6,229.57261657714844,0.029916763305664062,0.09930892288684845,0.874713122844696,5400,13066,Vitamin K4,0.05000000074505806,SW480,10
PSMB10,26.390859603881836,-0.4071566164493561,0.3486047387123108,0.4411943554878235,5400,13066,Vitamin K4,0.05000000074505806,SW480,10
PSMB7,548.0844116210938,0.026268012821674347,0.06822164356708527,0.8512486219406128,5081,13066,Voriconazole,0.05000000074505806,SW480,10
PSMB8,31.470508575439453,0.17317861318588257,0.320361852645874,0.7784943580627441,5081,13066,Voriconazole,0.05000000074505806,SW480,10
PSMB10,28.70000457763672,-0.334438294172287,0.2631150484085083,0.4239233732223511,5081,13066,Voriconazole,0.05000000074505806,SW480,10
PSMB7,478.0315246582031,-0.126712366938591,0.06865884363651276,0.18769730627536774,5564,13066,Vortioxetine,0.05000000074505806,SW480,10
PSMB9,19.974102020263672,0.017018454149365425,0.325761616230011,0.9802821278572083,5564,13066,Vortioxetine,0.05000000074505806,SW480,10
PSMB5,164.2750244140625,-0.14492744207382202,0.11159152537584305,0.4125089645385742,4697,13066,Zileuton,0.05000000074505806,SW480,10
PSMB6,201.66183471679688,-0.1514989137649536,0.14581269025802612,0.5338960886001587,4697,13066,Zileuton,0.05000000074505806,SW480,10
PSMB10,29.080718994140625,-0.4170340299606323,0.3298737406730652,0.42789340019226074,4697,13066,Zileuton,0.05000000074505806,SW480,10
PSMB7,534.3860473632812,0.09674923866987228,0.07977955043315887,0.47193896770477295,6292,13066,γ-Oryzanol,0.05000000074505806,SW480,10
PSMB6,239.4388427734375,0.09640491008758545,0.092281274497509,0.550538957118988,6292,13066,γ-Oryzanol,0.05000000074505806,SW480,10
PSMB8,29.41151237487793,-0.04556506872177124,0.3274180591106415,0.952349841594696,6292,13066,γ-Oryzanol,0.05000000074505806,SW480,10
PSMB10,31.161540985107422,-0.0710635855793953,0.3203304708003998,0.9204217791557312,6292,13066,γ-Oryzanol,0.05000000074505806,SW480,10
PSMB7,382.74932861328125,-0.2402750551700592,0.07859349995851517,0.021883800625801086,3470,11802,5-Azacytidine,0.5,SW480,11
PSMB9,29.368432998657227,-0.02758854068815708,0.29414984583854675,0.9685561656951904,3470,11802,5-Azacytidine,0.5,SW480,11
PSMB5,165.4856414794922,0.11421705782413483,0.11727803200483322,0.6052504777908325,4424,11802,5-Fluorouracil,0.5,SW480,11
PSMB6,240.9588165283203,0.088620625436306,0.09780221432447433,0.6361699104309082,4424,11802,5-Fluorouracil,0.5,SW480,11
PSMB10,26.856382369995117,-0.6489417552947998,0.28603237867355347,0.1320527195930481,4424,11802,5-Fluorouracil,0.5,SW480,11
PSMB7,561.8740234375,-0.38118138909339905,0.06427455693483353,1.431329508250201e-07,6297,11802,Abiraterone acetate,0.5,SW480,11
PSMB8,36.095760345458984,0.11576496809720993,0.24316014349460602,0.8170323967933655,6297,11802,Abiraterone acetate,0.5,SW480,11
PSMB10,39.18824005126953,0.0005467989831231534,0.23930354416370392,0.9986545443534851,6297,11802,Abiraterone acetate,0.5,SW480,11
PSMB9,36.78303909301758,-0.16713973879814148,0.28499680757522583,0.7686517238616943,6297,11802,Abiraterone acetate,0.5,SW480,11
PSMB7,448.5861511230469,-0.08810974657535553,0.0774703100323677,0.5413163900375366,3651,11802,Acetazolamide,0.5,SW480,11
PSMB9,25.84130096435547,-0.16927269101142883,0.2990741729736328,0.7968524098396301,3651,11802,Acetazolamide,0.5,SW480,11
PSMB5,189.3597412109375,0.32690954208374023,0.1195252537727356,0.06326334923505783,5338,11802,Adagrasib,0.05000000074505806,SW480,11
PSMB6,256.1184997558594,0.12254762649536133,0.10404776781797409,0.5414885878562927,5338,11802,Adagrasib,0.05000000074505806,SW480,11
PSMB8,31.09465217590332,0.3054274916648865,0.26595479249954224,0.5541712641716003,5338,11802,Adagrasib,0.05000000074505806,SW480,11
PSMB10,37.2404899597168,0.8015123605728149,0.2274058610200882,0.009359595365822315,5338,11802,Adagrasib,0.05000000074505806,SW480,11
PSMB7,565.1353759765625,-0.2100359946489334,0.07237982749938965,0.02856970950961113,5339,11802,Allopurinol,0.5,SW480,11
PSMB8,28.809322357177734,0.016456948593258858,0.27130448818206787,0.9810592532157898,5339,11802,Allopurinol,0.5,SW480,11
PSMB9,31.610509872436523,-0.31972232460975647,0.27689698338508606,0.5002464652061462,5339,11802,Allopurinol,0.5,SW480,11
PSMB5,151.80726623535156,-0.04517100006341934,0.13799576461315155,0.893776535987854,4420,11802,Aprepitant,0.5,SW480,11
PSMB5,155.2293243408203,-0.05170930176973343,0.11932101100683212,0.8341858983039856,3761,11802,Artemether,0.5,SW480,11
PSMB6,227.84445190429688,0.0414295420050621,0.10312946885824203,0.8473645448684692,3761,11802,Artemether,0.5,SW480,11
PSMB8,31.118562698364258,0.3355921506881714,0.24661454558372498,0.40989378094673157,3761,11802,Artemether,0.5,SW480,11
PSMB10,30.455835342407227,-0.316806823015213,0.2705194354057312,0.49408799409866333,3761,11802,Artemether,0.5,SW480,11
PSMB7,566.2699584960938,-0.1218625009059906,0.0907868891954422,0.41508305072784424,6612,11802,Asciminib,0.5,SW480,11
PSMB6,262.9442443847656,-0.09277801215648651,0.13030095398426056,0.7131888270378113,6612,11802,Asciminib,0.5,SW480,11
PSMB8,32.005130767822266,0.08283784985542297,0.24931110441684723,0.8803966045379639,6612,11802,Asciminib,0.5,SW480,11
PSMB9,29.99464225769043,-0.9973025321960449,0.2767276167869568,0.004826836753636599,6612,11802,Asciminib,0.5,SW480,11
PSMB5,155.4427947998047,-0.1662672758102417,0.1410195529460907,0.491916686296463,3965,11802,Aspirin,0.5,SW480,11
PSMB6,247.74806213378906,-0.011192282661795616,0.09303095936775208,0.9578003883361816,3965,11802,Aspirin,0.5,SW480,11
PSMB5,141.943359375,-0.3158954381942749,0.1997375339269638,0.3425298035144806,4006,11802,Ataluren,0.5,SW480,11
PSMB6,239.75213623046875,0.2663293182849884,0.1092519760131836,0.09493765234947205,4006,11802,Ataluren,0.5,SW480,11
PSMB8,27.12847900390625,0.12328112125396729,0.2696887254714966,0.847328782081604,4006,11802,Ataluren,0.5,SW480,11
PSMB10,34.283050537109375,0.6256358027458191,0.25496289134025574,0.09198344498872757,4006,11802,Ataluren,0.5,SW480,11
PSMB7,395.2209777832031,0.09714430570602417,0.07515724748373032,0.43732357025146484,3277,11802,Atazanavir (sulfate),0.5,SW480,11
PSMB5,176.93716430664062,0.3332041800022125,0.12808582186698914,0.05108378455042839,4814,11802,Auranofin,0.5,SW480,11
PSMB6,247.43788146972656,0.2467164695262909,0.09476853162050247,0.05084196850657463,4814,11802,Auranofin,0.5,SW480,11
PSMB10,26.761070251464844,-0.3645726442337036,0.33766600489616394,0.5104414820671082,4814,11802,Auranofin,0.5,SW480,11
PSMB9,23.05453872680664,-0.7736105918884277,0.30444425344467163,0.05823748931288719,4814,11802,Auranofin,0.5,SW480,11
PSMB5,80.86798095703125,-0.8016963601112366,0.24577490985393524,0.005914817564189434,2141,11802,Belinostat,0.5,SW480,11
PSMB9,19.052513122558594,-0.19475620985031128,0.34475767612457275,0.7135376930236816,2141,11802,Belinostat,0.5,SW480,11
PSMB7,606.3858642578125,-0.159900963306427,0.08313595503568649,0.21697083115577698,6108,11802,Benztropine (mesylate),0.5,SW480,11
PSMB9,25.561838150024414,-0.1759599894285202,0.27167630195617676,0.7540726661682129,6108,11802,Benztropine (mesylate),0.5,SW480,11
PSMB5,221.78196716308594,0.37385785579681396,0.12017383426427841,0.016722166910767555,5925,11802,Bestatin (hydrochloride),0.5,SW480,11
PSMB6,278.4923400878906,0.10690680891275406,0.10635271668434143,0.5643740892410278,5925,11802,Bestatin (hydrochloride),0.5,SW480,11
PSMB10,34.68739700317383,-0.05903603136539459,0.23464025557041168,0.9085022807121277,5925,11802,Bestatin (hydrochloride),0.5,SW480,11
PSMB7,550.2233276367188,-0.07456846535205841,0.0654924213886261,0.519055962562561,5066,11802,Bexarotene,0.5,SW480,11
PSMB8,35.411319732666016,0.23718245327472687,0.2677367925643921,0.6351015567779541,5066,11802,Bexarotene,0.5,SW480,11
PSMB10,38.11211013793945,-0.1226721927523613,0.257140576839447,0.8264392018318176,5066,11802,Bexarotene,0.5,SW480,11
PSMB9,32.68279266357422,-0.3908593952655792,0.24466805160045624,0.32529646158218384,5066,11802,Bexarotene,0.5,SW480,11
PSMB5,145.6878662109375,0.03793010488152504,0.14105994999408722,0.9078667759895325,3275,11802,Bicalutamide,0.5,SW480,11
PSMB6,217.96043395996094,-0.042417459189891815,0.1177888810634613,0.8747559785842896,3275,11802,Bicalutamide,0.5,SW480,11
PSMB8,29.376604080200195,0.12810927629470825,0.2565232217311859,0.8198168873786926,3275,11802,Bicalutamide,0.5,SW480,11
PSMB10,25.008512496948242,-0.6947341561317444,0.30089807510375977,0.12972311675548553,3275,11802,Bicalutamide,0.5,SW480,11
PSMB7,445.40350341796875,-0.6012791395187378,0.07266554981470108,3.55644528244963e-15,5145,11802,Binimetinib,0.5,SW480,11
PSMB9,34.01302719116211,-0.19679982960224152,0.24466876685619354,0.5857130289077759,5145,11802,Binimetinib,0.5,SW480,11
PSMB5,136.48800659179688,0.20453466475009918,0.12374350428581238,0.320038765668869,3092,11802,Brimonidine,0.5,SW480,11
PSMB6,223.67752075195312,0.5087230205535889,0.134050190448761,0.0035472060553729534,3092,11802,Brimonidine,0.5,SW480,11
PSMB10,21.766658782958984,-0.028259268030524254,0.33230966329574585,0.9786612391471863,3092,11802,Brimonidine,0.5,SW480,11
PSMB9,23.594024658203125,-0.25690680742263794,0.37671592831611633,0.7250381708145142,3229,11802,Budesonide,0.5,SW480,11
PSMB5,134.8662872314453,-0.07862076908349991,0.1404978334903717,0.7903806567192078,3286,11802,Cabozantinib (S-malate),0.5,SW480,11
PSMB6,215.0218963623047,0.1856030970811844,0.09882473945617676,0.2285640984773636,3286,11802,Cabozantinib (S-malate),0.5,SW480,11
PSMB8,23.81812858581543,-0.20065973699092865,0.2922957241535187,0.7337062954902649,3286,11802,Cabozantinib (S-malate),0.5,SW480,11
PSMB10,27.839496612548828,-0.1537141352891922,0.28059205412864685,0.7961495518684387,3286,11802,Cabozantinib (S-malate),0.5,SW480,11
PSMB7,271.80780029296875,-0.22239047288894653,0.09757769107818604,0.12371398508548737,1925,11802,Canagliflozin (hemihydrate),0.5,SW480,11
PSMB8,20.150714874267578,0.2896702289581299,0.3526090681552887,0.6594838500022888,1925,11802,Canagliflozin (hemihydrate),0.5,SW480,11
PSMB7,557.9037475585938,0.019555862993001938,0.07442411780357361,0.9311495423316956,5988,11802,Captopril,0.5,SW480,11
PSMB8,28.807559967041016,-0.10363411903381348,0.3151593804359436,0.9103074669837952,5988,11802,Captopril,0.5,SW480,11
PSMB10,29.444225311279297,-0.4011722207069397,0.2644546627998352,0.43072569370269775,5988,11802,Captopril,0.5,SW480,11
PSMB5,144.92201232910156,-0.0073866830207407475,0.1322856992483139,0.9822883009910583,3580,11802,Carbamazepine,0.5,SW480,11
PSMB6,211.095458984375,0.13162310421466827,0.13466377556324005,0.5807586908340454,3580,11802,Carbamazepine,0.5,SW480,11
PSMB8,28.60443115234375,0.7616373300552368,0.30741554498672485,0.0803956538438797,3580,11802,Carbamazepine,0.5,SW480,11
PSMB10,28.42094612121582,0.09867894649505615,0.37388429045677185,0.9043889045715332,3580,11802,Carbamazepine,0.5,SW480,11
PSMB7,426.43170166015625,0.009356346912682056,0.07355576753616333,0.9566642045974731,3252,11802,Cinacalcet,0.5,SW480,11
PSMB8,23.026123046875,0.24191026389598846,0.28991860151290894,0.6530412435531616,3252,11802,Cinacalcet,0.5,SW480,11
PSMB9,27.296112060546875,0.33242908120155334,0.35808065533638,0.6102931499481201,3252,11802,Cinacalcet,0.5,SW480,11
PSMB5,117.9712905883789,-0.1800081431865692,0.15932181477546692,0.5257400274276733,2457,11802,Citalopram (hydrobromide),0.5,SW480,11
PSMB6,174.28768920898438,-0.005958941299468279,0.11307785660028458,0.9835620522499084,2457,11802,Citalopram (hydrobromide),0.5,SW480,11
PSMB10,20.28447914123535,-0.4136901795864105,0.3613733947277069,0.5194224715232849,2457,11802,Citalopram (hydrobromide),0.5,SW480,11
PSMB5,129.293701171875,0.026742953807115555,0.14668437838554382,0.9395309686660767,3175,11802,Clobetasol propionate,0.5,SW480,11
PSMB7,345.3778381347656,-0.33053845167160034,0.08882436901330948,0.004602722357958555,3175,11802,Clobetasol propionate,0.5,SW480,11
PSMB9,17.91275978088379,-0.2600163221359253,0.5448445081710815,0.8287767171859741,3175,11802,Clobetasol propionate,0.5,SW480,11
PSMB7,512.4327392578125,-0.10029619932174683,0.07289053499698639,0.4463793635368347,6119,11802,Clopidogrel,0.5,SW480,11
PSMB9,25.226518630981445,-0.8701367974281311,0.30671679973602295,0.04887128248810768,6119,11802,Clopidogrel,0.5,SW480,11
PSMB5,141.7429962158203,0.33317655324935913,0.12060067057609558,0.0431106761097908,2784,11802,Crizotinib (hydrochloride),0.5,SW480,11
PSMB6,186.36720275878906,0.13183173537254333,0.11145704239606857,0.47952455282211304,2784,11802,Crizotinib (hydrochloride),0.5,SW480,11
PSMB10,23.884532928466797,-0.4622686207294464,0.32155272364616394,0.3685419261455536,2784,11802,Crizotinib (hydrochloride),0.5,SW480,11
PSMB7,415.6011962890625,-0.19687165319919586,0.08009687811136246,0.08379804342985153,3713,11802,Cyclosporin A,0.5,SW480,11
PSMB6,210.93746948242188,-0.053047679364681244,0.11754699796438217,0.8320320844650269,3713,11802,Cyclosporin A,0.5,SW480,11
PSMB8,23.176326751708984,-0.3453425467014313,0.3118649423122406,0.5294722318649292,3713,11802,Cyclosporin A,0.5,SW480,11
PSMB10,22.880041122436523,-0.3872925937175751,0.3391101360321045,0.5122287273406982,3713,11802,Cyclosporin A,0.5,SW480,11
PSMB5,249.57461547851562,0.13382332026958466,0.11065713316202164,0.5097342133522034,8262,11802,Dapagliflozin,0.5,SW480,11
PSMB6,357.5379638671875,-0.06612429767847061,0.1014624536037445,0.7643788456916809,8262,11802,Dapagliflozin,0.5,SW480,11
